"sigma1","iota1","sigma2","iota2","sigma3","iota3"
0.33,0.83,0.299211616751135,0.187775681356645,0.870788383248865,0.482224318643355
0.34,0.83,0.294211616751135,0.19643593539449,0.865788383248865,0.47356406460551
0.35,0.83,0.289211616751135,0.205096189432334,0.860788383248865,0.464903810567666
0.36,0.83,0.284211616751135,0.213756443470179,0.855788383248865,0.456243556529821
0.37,0.83,0.279211616751135,0.222416697508023,0.850788383248865,0.447583302491977
0.38,0.83,0.274211616751135,0.231076951545867,0.845788383248865,0.438923048454133
0.39,0.83,0.269211616751135,0.239737205583712,0.840788383248865,0.430262794416288
0.4,0.83,0.264211616751135,0.248397459621556,0.835788383248865,0.421602540378444
0.41,0.83,0.259211616751135,0.2570577136594,0.830788383248865,0.412942286340599
0.42,0.83,0.254211616751135,0.265717967697245,0.825788383248865,0.404282032302755
0.43,0.83,0.249211616751135,0.274378221735089,0.820788383248865,0.395621778264911
0.44,0.83,0.244211616751135,0.283038475772934,0.815788383248865,0.386961524227066
0.45,0.83,0.239211616751135,0.291698729810778,0.810788383248865,0.378301270189222
0.46,0.83,0.234211616751135,0.300358983848622,0.805788383248865,0.369641016151377
0.47,0.83,0.229211616751135,0.309019237886467,0.800788383248865,0.360980762113533
0.48,0.83,0.224211616751135,0.317679491924311,0.795788383248865,0.352320508075689
0.49,0.83,0.219211616751135,0.326339745962156,0.790788383248865,0.343660254037844
0.5,0.83,0.214211616751135,0.335,0.785788383248865,0.335
0.51,0.83,0.209211616751135,0.343660254037844,0.780788383248865,0.326339745962156
0.52,0.83,0.204211616751135,0.352320508075689,0.775788383248865,0.317679491924311
0.53,0.83,0.199211616751135,0.360980762113533,0.770788383248865,0.309019237886467
0.54,0.83,0.194211616751135,0.369641016151378,0.765788383248865,0.300358983848622
0.55,0.83,0.189211616751135,0.378301270189222,0.760788383248865,0.291698729810778
0.56,0.83,0.184211616751135,0.386961524227066,0.755788383248865,0.283038475772934
0.57,0.83,0.179211616751135,0.395621778264911,0.750788383248865,0.274378221735089
0.58,0.83,0.174211616751135,0.404282032302755,0.745788383248865,0.265717967697245
0.59,0.83,0.169211616751135,0.412942286340599,0.740788383248865,0.2570577136594
0.6,0.83,0.164211616751135,0.421602540378444,0.735788383248865,0.248397459621556
0.61,0.83,0.159211616751135,0.430262794416288,0.730788383248865,0.239737205583712
0.62,0.83,0.154211616751135,0.438923048454133,0.725788383248865,0.231076951545867
0.63,0.83,0.149211616751135,0.447583302491977,0.720788383248865,0.222416697508023
0.64,0.83,0.144211616751135,0.456243556529821,0.715788383248865,0.213756443470179
0.65,0.83,0.139211616751135,0.464903810567666,0.710788383248865,0.205096189432334
0.66,0.83,0.134211616751135,0.47356406460551,0.705788383248865,0.19643593539449
0.67,0.83,0.129211616751135,0.482224318643355,0.700788383248865,0.187775681356645
0.68,0.83,0.124211616751135,0.490884572681199,0.695788383248865,0.179115427318801
0.69,0.83,0.119211616751135,0.499544826719043,0.690788383248865,0.170455173280957
0.7,0.83,0.114211616751135,0.508205080756888,0.685788383248865,0.161794919243112
0.71,0.83,0.109211616751135,0.516865334794732,0.680788383248865,0.153134665205268
0.72,0.83,0.104211616751135,0.525525588832576,0.675788383248865,0.144474411167423
0.73,0.83,0.0992116167511352,0.534185842870421,0.670788383248865,0.135814157129579
0.74,0.83,0.0942116167511352,0.542846096908265,0.665788383248865,0.127153903091735
0.75,0.83,0.0892116167511352,0.55150635094611,0.660788383248865,0.11849364905389
0.76,0.83,0.0842116167511352,0.560166604983954,0.655788383248865,0.109833395016046
0.77,0.83,0.0792116167511352,0.568826859021798,0.650788383248865,0.101173140978202
0.78,0.83,0.0742116167511352,0.577487113059643,0.645788383248865,0.0925128869403571
0.79,0.83,0.0692116167511352,0.586147367097487,0.640788383248865,0.0838526329025127
0.8,0.83,0.0642116167511352,0.594807621135332,0.635788383248865,0.0751923788646683
0.81,0.83,0.0592116167511352,0.603467875173176,0.630788383248865,0.066532124826824
0.82,0.83,0.0542116167511352,0.61212812921102,0.625788383248865,0.0578718707889795
0.83,0.83,0.0492116167511352,0.620788383248865,0.620788383248865,0.0492116167511352
0.84,0.83,0.0442116167511352,0.629448637286709,0.615788383248865,0.0405513627132909
0.85,0.83,0.0392116167511352,0.638108891324553,0.610788383248865,0.0318911086754465
0.86,0.83,0.0342116167511352,0.646769145362398,0.605788383248865,0.0232308546376021
0.87,0.83,0.0292116167511352,0.655429399400242,0.600788383248865,0.0145706005997577
0.88,0.83,0.0242116167511352,0.664089653438087,0.595788383248865,0.0059103465619133
0.12,0.84,0.395551362713291,0.000910346561913356,0.984448637286709,0.659089653438087
0.13,0.84,0.390551362713291,0.00957060059975773,0.979448637286709,0.650429399400242
0.14,0.84,0.385551362713291,0.0182308546376022,0.974448637286709,0.641769145362398
0.15,0.84,0.380551362713291,0.0268911086754465,0.969448637286709,0.633108891324554
0.16,0.84,0.375551362713291,0.0355513627132909,0.964448637286709,0.624448637286709
0.17,0.84,0.370551362713291,0.0442116167511353,0.959448637286709,0.615788383248865
0.18,0.84,0.365551362713291,0.0528718707889796,0.954448637286709,0.60712812921102
0.19,0.84,0.360551362713291,0.0615321248268241,0.949448637286709,0.598467875173176
0.2,0.84,0.355551362713291,0.0701923788646684,0.944448637286709,0.589807621135332
0.21,0.84,0.350551362713291,0.0788526329025128,0.939448637286709,0.581147367097487
0.22,0.84,0.345551362713291,0.0875128869403572,0.934448637286709,0.572487113059643
0.23,0.84,0.340551362713291,0.0961731409782016,0.929448637286709,0.563826859021799
0.24,0.84,0.335551362713291,0.104833395016046,0.924448637286709,0.555166604983954
0.25,0.84,0.330551362713291,0.11349364905389,0.919448637286709,0.54650635094611
0.26,0.84,0.325551362713291,0.122153903091735,0.914448637286709,0.537846096908265
0.27,0.84,0.320551362713291,0.130814157129579,0.909448637286709,0.529185842870421
0.28,0.84,0.315551362713291,0.139474411167424,0.904448637286709,0.520525588832576
0.29,0.84,0.310551362713291,0.148134665205268,0.899448637286709,0.511865334794732
0.3,0.84,0.305551362713291,0.156794919243112,0.894448637286709,0.503205080756888
0.31,0.84,0.300551362713291,0.165455173280957,0.889448637286709,0.494544826719043
0.32,0.84,0.295551362713291,0.174115427318801,0.884448637286709,0.485884572681199
0.33,0.84,0.290551362713291,0.182775681356645,0.879448637286709,0.477224318643355
0.34,0.84,0.285551362713291,0.19143593539449,0.874448637286709,0.46856406460551
0.35,0.84,0.280551362713291,0.200096189432334,0.869448637286709,0.459903810567666
0.36,0.84,0.275551362713291,0.208756443470179,0.864448637286709,0.451243556529821
0.37,0.84,0.270551362713291,0.217416697508023,0.859448637286709,0.442583302491977
0.38,0.84,0.265551362713291,0.226076951545867,0.854448637286709,0.433923048454133
0.39,0.84,0.260551362713291,0.234737205583712,0.849448637286709,0.425262794416288
0.4,0.84,0.255551362713291,0.243397459621556,0.844448637286709,0.416602540378444
0.41,0.84,0.250551362713291,0.252057713659401,0.839448637286709,0.407942286340599
0.42,0.84,0.245551362713291,0.260717967697245,0.834448637286709,0.399282032302755
0.43,0.84,0.240551362713291,0.269378221735089,0.829448637286709,0.390621778264911
0.44,0.84,0.235551362713291,0.278038475772934,0.824448637286709,0.381961524227066
0.45,0.84,0.230551362713291,0.286698729810778,0.819448637286709,0.373301270189222
0.46,0.84,0.225551362713291,0.295358983848622,0.814448637286709,0.364641016151378
0.47,0.84,0.220551362713291,0.304019237886467,0.809448637286709,0.355980762113533
0.48,0.84,0.215551362713291,0.312679491924311,0.804448637286709,0.347320508075689
0.49,0.84,0.210551362713291,0.321339745962156,0.799448637286709,0.338660254037844
0.5,0.84,0.205551362713291,0.33,0.794448637286709,0.33
0.51,0.84,0.200551362713291,0.338660254037844,0.789448637286709,0.321339745962156
0.52,0.84,0.195551362713291,0.347320508075689,0.784448637286709,0.312679491924311
0.53,0.84,0.190551362713291,0.355980762113533,0.779448637286709,0.304019237886467
0.54,0.84,0.185551362713291,0.364641016151378,0.774448637286709,0.295358983848622
0.55,0.84,0.180551362713291,0.373301270189222,0.769448637286709,0.286698729810778
0.56,0.84,0.175551362713291,0.381961524227066,0.764448637286709,0.278038475772934
0.57,0.84,0.170551362713291,0.390621778264911,0.759448637286709,0.269378221735089
0.58,0.84,0.165551362713291,0.399282032302755,0.754448637286709,0.260717967697245
0.59,0.84,0.160551362713291,0.407942286340599,0.749448637286709,0.252057713659401
0.6,0.84,0.155551362713291,0.416602540378444,0.744448637286709,0.243397459621556
0.61,0.84,0.150551362713291,0.425262794416288,0.739448637286709,0.234737205583712
0.62,0.84,0.145551362713291,0.433923048454133,0.734448637286709,0.226076951545867
0.63,0.84,0.140551362713291,0.442583302491977,0.729448637286709,0.217416697508023
0.64,0.84,0.135551362713291,0.451243556529821,0.724448637286709,0.208756443470179
0.65,0.84,0.130551362713291,0.459903810567666,0.719448637286709,0.200096189432334
0.66,0.84,0.125551362713291,0.46856406460551,0.714448637286709,0.19143593539449
0.67,0.84,0.120551362713291,0.477224318643355,0.709448637286709,0.182775681356645
0.68,0.84,0.115551362713291,0.485884572681199,0.704448637286709,0.174115427318801
0.69,0.84,0.110551362713291,0.494544826719043,0.699448637286709,0.165455173280957
0.7,0.84,0.105551362713291,0.503205080756888,0.694448637286709,0.156794919243112
0.71,0.84,0.100551362713291,0.511865334794732,0.689448637286709,0.148134665205268
0.72,0.84,0.0955513627132909,0.520525588832576,0.684448637286709,0.139474411167424
0.73,0.84,0.0905513627132909,0.529185842870421,0.679448637286709,0.130814157129579
0.74,0.84,0.0855513627132909,0.537846096908265,0.674448637286709,0.122153903091735
0.75,0.84,0.0805513627132909,0.54650635094611,0.669448637286709,0.11349364905389
0.76,0.84,0.0755513627132909,0.555166604983954,0.664448637286709,0.104833395016046
0.77,0.84,0.0705513627132909,0.563826859021799,0.659448637286709,0.0961731409782016
0.78,0.84,0.0655513627132909,0.572487113059643,0.654448637286709,0.0875128869403572
0.79,0.84,0.0605513627132909,0.581147367097487,0.649448637286709,0.0788526329025128
0.8,0.84,0.0555513627132909,0.589807621135332,0.644448637286709,0.0701923788646684
0.81,0.84,0.0505513627132909,0.598467875173176,0.639448637286709,0.061532124826824
0.82,0.84,0.0455513627132909,0.60712812921102,0.634448637286709,0.0528718707889796
0.83,0.84,0.0405513627132909,0.615788383248865,0.629448637286709,0.0442116167511352
0.84,0.84,0.0355513627132909,0.624448637286709,0.624448637286709,0.0355513627132909
0.85,0.84,0.0305513627132909,0.633108891324554,0.619448637286709,0.0268911086754465
0.86,0.84,0.0255513627132909,0.641769145362398,0.614448637286709,0.0182308546376022
0.87,0.84,0.0205513627132909,0.650429399400242,0.609448637286709,0.00957060059975773
0.88,0.84,0.0155513627132909,0.659089653438087,0.604448637286709,0.000910346561913356
0.13,0.85,0.381891108675447,0.00457060059975772,0.988108891324553,0.645429399400242
0.14,0.85,0.376891108675447,0.0132308546376022,0.983108891324553,0.636769145362398
0.15,0.85,0.371891108675447,0.0218911086754465,0.978108891324553,0.628108891324553
0.16,0.85,0.366891108675446,0.0305513627132909,0.973108891324553,0.619448637286709
0.17,0.85,0.361891108675446,0.0392116167511353,0.968108891324553,0.610788383248865
0.18,0.85,0.356891108675446,0.0478718707889796,0.963108891324553,0.60212812921102
0.19,0.85,0.351891108675446,0.0565321248268241,0.958108891324553,0.593467875173176
0.2,0.85,0.346891108675446,0.0651923788646684,0.953108891324553,0.584807621135332
0.21,0.85,0.341891108675447,0.0738526329025128,0.948108891324553,0.576147367097487
0.22,0.85,0.336891108675447,0.0825128869403572,0.943108891324554,0.567487113059643
0.23,0.85,0.331891108675447,0.0911731409782016,0.938108891324553,0.558826859021798
0.24,0.85,0.326891108675447,0.0998333950160459,0.933108891324554,0.550166604983954
0.25,0.85,0.321891108675447,0.10849364905389,0.928108891324553,0.54150635094611
0.26,0.85,0.316891108675447,0.117153903091735,0.923108891324554,0.532846096908265
0.27,0.85,0.311891108675447,0.125814157129579,0.918108891324553,0.524185842870421
0.28,0.85,0.306891108675447,0.134474411167424,0.913108891324554,0.515525588832576
0.29,0.85,0.301891108675447,0.143134665205268,0.908108891324554,0.506865334794732
0.3,0.85,0.296891108675447,0.151794919243112,0.903108891324554,0.498205080756888
0.31,0.85,0.291891108675447,0.160455173280957,0.898108891324554,0.489544826719043
0.32,0.85,0.286891108675447,0.169115427318801,0.893108891324554,0.480884572681199
0.33,0.85,0.281891108675447,0.177775681356645,0.888108891324554,0.472224318643355
0.34,0.85,0.276891108675447,0.18643593539449,0.883108891324554,0.46356406460551
0.35,0.85,0.271891108675447,0.195096189432334,0.878108891324553,0.454903810567666
0.36,0.85,0.266891108675447,0.203756443470179,0.873108891324553,0.446243556529821
0.37,0.85,0.261891108675447,0.212416697508023,0.868108891324553,0.437583302491977
0.38,0.85,0.256891108675447,0.221076951545867,0.863108891324553,0.428923048454133
0.39,0.85,0.251891108675447,0.229737205583712,0.858108891324553,0.420262794416288
0.4,0.85,0.246891108675447,0.238397459621556,0.853108891324553,0.411602540378444
0.41,0.85,0.241891108675446,0.247057713659401,0.848108891324553,0.402942286340599
0.42,0.85,0.236891108675446,0.255717967697245,0.843108891324553,0.394282032302755
0.43,0.85,0.231891108675446,0.264378221735089,0.838108891324553,0.385621778264911
0.44,0.85,0.226891108675446,0.273038475772934,0.833108891324553,0.376961524227066
0.45,0.85,0.221891108675446,0.281698729810778,0.828108891324553,0.368301270189222
0.46,0.85,0.216891108675446,0.290358983848622,0.823108891324553,0.359641016151378
0.47,0.85,0.211891108675446,0.299019237886467,0.818108891324553,0.350980762113533
0.48,0.85,0.206891108675447,0.307679491924311,0.813108891324553,0.342320508075689
0.49,0.85,0.201891108675447,0.316339745962156,0.808108891324554,0.333660254037844
0.5,0.85,0.196891108675447,0.325,0.803108891324553,0.325
0.51,0.85,0.191891108675447,0.333660254037844,0.798108891324554,0.316339745962156
0.52,0.85,0.186891108675447,0.342320508075689,0.793108891324553,0.307679491924311
0.53,0.85,0.181891108675447,0.350980762113533,0.788108891324554,0.299019237886467
0.54,0.85,0.176891108675446,0.359641016151378,0.783108891324553,0.290358983848622
0.55,0.85,0.171891108675446,0.368301270189222,0.778108891324554,0.281698729810778
0.56,0.85,0.166891108675446,0.376961524227066,0.773108891324553,0.273038475772934
0.57,0.85,0.161891108675446,0.385621778264911,0.768108891324554,0.264378221735089
0.58,0.85,0.156891108675447,0.394282032302755,0.763108891324554,0.255717967697245
0.59,0.85,0.151891108675447,0.402942286340599,0.758108891324554,0.247057713659401
0.6,0.85,0.146891108675447,0.411602540378444,0.753108891324553,0.238397459621556
0.61,0.85,0.141891108675447,0.420262794416288,0.748108891324553,0.229737205583712
0.62,0.85,0.136891108675447,0.428923048454133,0.743108891324553,0.221076951545867
0.63,0.85,0.131891108675447,0.437583302491977,0.738108891324553,0.212416697508023
0.64,0.85,0.126891108675447,0.446243556529821,0.733108891324553,0.203756443470179
0.65,0.85,0.121891108675447,0.454903810567666,0.728108891324553,0.195096189432334
0.66,0.85,0.116891108675446,0.46356406460551,0.723108891324553,0.18643593539449
0.67,0.85,0.111891108675446,0.472224318643355,0.718108891324553,0.177775681356645
0.68,0.85,0.106891108675446,0.480884572681199,0.713108891324553,0.169115427318801
0.69,0.85,0.101891108675446,0.489544826719043,0.708108891324553,0.160455173280957
0.7,0.85,0.0968911086754465,0.498205080756888,0.703108891324553,0.151794919243112
0.71,0.85,0.0918911086754465,0.506865334794732,0.698108891324553,0.143134665205268
0.72,0.85,0.0868911086754465,0.515525588832576,0.693108891324554,0.134474411167424
0.73,0.85,0.0818911086754465,0.524185842870421,0.688108891324553,0.125814157129579
0.74,0.85,0.0768911086754465,0.532846096908265,0.683108891324554,0.117153903091735
0.75,0.85,0.0718911086754465,0.54150635094611,0.678108891324553,0.10849364905389
0.76,0.85,0.0668911086754465,0.550166604983954,0.673108891324554,0.0998333950160459
0.77,0.85,0.0618911086754465,0.558826859021798,0.668108891324553,0.0911731409782016
0.78,0.85,0.0568911086754465,0.567487113059643,0.663108891324554,0.0825128869403572
0.79,0.85,0.0518911086754465,0.576147367097487,0.658108891324553,0.0738526329025128
